,latitude,longitude,time,tags
0,37.8447371861319,-122.253277078385,2018-10-30 23:46:47,traderjoes+paper+receipt
1,37.8447371861319,-122.253277078385,2018-10-30 23:46:47,traderjoes+paper+receipt
2,37.8130954597497,-122.27147854876,2018-10-30 23:36:28,fanta+metal+bottlecap
3,37.8132107528279,-122.270752005393,2018-10-30 23:35:22,plastic+bottlecap
4,37.8135612001995,-122.270527370388,2018-10-30 23:34:42,tacobell+firesauce+singleuseplastic
5,37.8137718793357,-122.270355541373,2018-10-30 23:34:15,plastic+bottlecap
6,37.813668237103,-122.269691107909,2018-10-30 23:33:23,ace+metal+bottlecap
7,37.8135046223531,-122.269197916726,2018-10-30 23:32:42,cheetos
8,37.8135390719751,-122.269045282269,2018-10-30 23:32:24,coke+plastic+bottlecap
9,37.8107658354918,-122.26909800444,2018-10-30 23:27:20,paper
10,37.8107610158974,-122.26910320122,2018-10-30 23:27:19,wrigleys+paper+gumwrapper
11,37.8107206570337,-122.269114265332,2018-10-30 23:27:09,sierranevada+metal+bottlecap
12,37.8107230877856,-122.269132537881,2018-10-30 23:27:03,coke+metal+bottlecap
13,37.8107140353302,-122.2691586056,2018-10-30 23:26:57,plastic+bottlecap
14,37.8107144544253,-122.26913698029,2018-10-30 23:26:53,corona+metal+bottlecap
15,37.8107059048841,-122.269054502363,2018-10-30 23:26:46,heineken+metal+bottlecap
16,37.8106853692213,-122.269119881207,2018-10-30 23:26:39,sprite+metal+bottlecap
17,37.8106705751622,-122.269145194555,2018-10-30 23:26:29,stellaartois+metal+bottlecap
18,37.8106705751622,-122.269145194555,2018-10-30 23:26:28,sprite+metal+bottlecap
19,37.81065951105,-122.269196156526,2018-10-30 23:24:39,lagunitasbrewingco+metal+bottlecap
20,37.810432193836,-122.269247118498,2018-10-30 23:24:09,corona+metal+bottlecap
21,37.8101369412968,-122.26868947048,2018-10-30 23:23:15,burgerking+plastic+cup
22,37.8101133043299,-122.268572878206,2018-10-30 23:23:00,solo+plastic+lid
23,37.8101706784571,-122.268530717233,2018-10-30 23:22:51,americanspirit+cigarettepack
24,37.8101727739329,-122.268449580411,2018-10-30 23:22:37,plastic+bottlecap
26,37.8101983806471,-122.268382944281,2018-10-30 23:22:26,plastic
27,37.8101694630811,-122.268139952908,2018-10-30 23:22:02,marlboro+cigarettepack
28,37.8098523756841,-122.267621113101,2018-10-30 23:20:53,plastic+straw
29,37.809815076215,-122.267611390094,2018-10-30 23:20:44,gushers
30,37.8090849286297,-122.268247241268,2018-10-30 23:19:27,plastic+bottlecap
31,37.8089635167623,-122.26815705199,2018-10-30 23:19:00,pallmall+cigarette
32,37.8090148978287,-122.268190495784,2018-10-30 23:18:53,bart+paper+receipt
33,37.7797224785211,-122.413943924892,2018-10-30 22:58:08,m&ms+candywrapper
34,37.7801898261884,-122.412174409369,2018-10-30 22:55:06,scratchers+lottery+paper+ticket
35,37.7798351459557,-122.411437975357,2018-10-30 22:53:56,nowandlater+candywrapper
36,37.7797683840969,-122.411425151045,2018-10-30 22:53:44,wrigleys+gumwrapper+paper
37,37.7797861118221,-122.41143160511,2018-10-30 22:53:35,plastic
38,37.7791021904329,-122.410889966527,2018-10-30 22:52:05,plastic+bottlecap
39,37.7789229853431,-122.410823330397,2018-10-30 22:51:43,plastic+bottlecap
40,37.7786864899451,-122.410429045672,2018-10-30 22:51:16,plastic
41,37.7761883475238,-122.408216307054,2018-10-30 22:45:07,cigarette
42,37.7761970647031,-122.40824086603,2018-10-30 22:45:02,cigarette
43,37.7761987829933,-122.408239441106,2018-10-30 22:45:01,cigarette
44,37.7761938376704,-122.408281769717,2018-10-30 22:44:50,airplus+plastic
45,37.7762655029425,-122.408295348401,2018-10-30 22:44:39,sierranevada+bottlecap
46,37.7779076925812,-122.407117538075,2018-10-30 21:32:13,solo+plastic+lid
47,37.780018374359,-122.407425306851,2018-10-30 21:28:00,icee+paper+cup
48,37.7806857414895,-122.407065136472,2018-10-30 21:26:32,hi-chew+plastic+candywrapper
49,37.7807408944124,-122.407208215559,2018-10-30 21:26:22,nowandlater+candywrapper
50,37.7814614447186,-122.406411348025,2018-10-30 21:24:43,trident+gumwrapper
51,37.781467982603,-122.406416544805,2018-10-30 21:24:40,nowandlater+candywrapper
52,37.7814489975923,-122.406439008305,2018-10-30 21:24:33,skittles+candywrapper
53,37.7819851041192,-122.40653724421,2018-10-30 21:23:58,mcdonalds+cup
54,37.7850595023835,-122.407574420909,2018-10-30 21:16:51,burgerking+plastic+bbqsauce
55,37.7851306647414,-122.407536115611,2018-10-30 21:16:47,burgerking+paper+bag
56,37.7851768909374,-122.407451123113,2018-10-30 21:16:41,burgerking+bbqsauce+plastic
57,37.7852079877982,-122.407438634077,2018-10-30 21:16:39,burgerking+paper+bag
58,37.7864329610372,-122.407983960698,2018-10-30 19:32:21,newamsterdam+plastic+bottle+vodka
59,37.7866656845787,-122.408040706182,2018-10-30 19:31:59,walgreens+paper+receipt
60,37.7898883587101,-122.404657434786,2018-10-30 19:24:14,reeses+candywrapper
61,37.7899200842136,-122.403804827596,2018-10-30 19:23:03,tootsie+lollipop+candywrapper
62,37.7901650872433,-122.403198396901,2018-10-30 19:22:17,kitkat+candywrapper
63,37.7902429819791,-122.40057857917,2018-10-30 19:19:20,starbucks+plastic+cup
64,37.7902534058261,-122.400484466657,2018-10-30 19:18:58,mcdonalds+plastic+lid
65,37.7904601405547,-122.400259779963,2018-10-30 19:18:13,mcdonalds+paper+sugar
66,37.7908287329341,-122.399821056011,2018-10-30 19:16:57,bottlecap
67,37.8226460516805,-122.254193974773,2018-10-30 18:12:47,camel+cigarette
68,37.8119791159758,-122.269425988311,2018-10-30 18:37:39,coke+aluminum+can+soda
69,37.8121125139648,-122.269476698825,2018-10-30 18:37:24,swishersweets
70,37.8122327942753,-122.27012814034,2018-10-30 18:36:40,tacobell+hotsauce+plastic
71,37.8122685011828,-122.270214390124,2018-10-30 18:36:24,swishersweets
72,37.8122594487274,-122.270207433144,2018-10-30 18:36:16,tacobell+firesauce
73,37.8122572275231,-122.270201314355,2018-10-30 18:36:10,tacobell+hotsauce+plastic
74,37.8122440679351,-122.270215395952,2018-10-30 18:36:02,tacobell+firesauce+singleuseplastic
75,37.8122440679351,-122.270215395952,2018-10-30 18:36:00,tacobell+hotsauce+singleuseplastic
76,37.8122948622683,-122.270279517511,2018-10-30 18:35:52,tacobell+paper+receipt
77,37.812313931098,-122.270291000719,2018-10-30 18:35:44,wrigleys+paper+gumwrapper
78,37.812290126493,-122.270500296841,2018-10-30 18:35:15,paper+parkingticket
79,37.8122862708176,-122.270607166106,2018-10-30 18:35:07,plastic+lid
80,37.8124941001067,-122.271476537103,2018-10-30 18:34:08,crystalgeyser+plastic+wrapper
81,37.8128373390416,-122.27094353188,2018-10-30 18:33:23,tacobell+firesauce+singleuseplastic
82,37.81313699208,-122.2716447619,2018-10-30 18:31:26,burgerking+paper+bag
83,37.8131716512496,-122.271641744415,2018-10-30 18:31:18,lays+potatochips
84,37.8131758422012,-122.271650377775,2018-10-30 18:31:14,swishersweets
85,37.8131749201918,-122.271721121038,2018-10-30 18:31:05,swishersweets
86,37.8131675860265,-122.271694131309,2018-10-30 18:30:57,dutch
87,37.813170142507,-122.271701088289,2018-10-30 18:30:52,haribo+matadormix+plastic+bag
88,37.8131680051217,-122.27170100447,2018-10-30 18:30:44,kitkat+candywrapper
89,37.8131778538579,-122.27179278631,2018-10-30 18:30:35,kitkat+candywrapper
90,37.8132142732272,-122.271898314471,2018-10-30 18:30:15,cheetos
91,37.813218967093,-122.271907366926,2018-10-30 18:30:09,kitkat+candywrapper
92,37.8132131835798,-122.271925304199,2018-10-30 18:29:58,plastic+bottlecap
93,37.813180787524,-122.271870738009,2018-10-30 18:29:49,wood
94,37.8226403519863,-122.254208810741,2018-10-30 18:12:54,camel+cigarette
95,37.822639346158,-122.25415868696,2018-10-30 18:12:39,cigarette
96,37.822635448573,-122.254173271472,2018-10-30 18:12:24,plastic+straw
97,37.822635448573,-122.254173271472,2018-10-30 18:12:23,plastic+lid
98,37.8228631848822,-122.254456915075,2018-10-30 18:11:47,peet’s+coffeesleeve
99,37.8228967544044,-122.254500333334,2018-10-30 18:11:40,plastic+straw
100,37.8229066031406,-122.254499662781,2018-10-30 18:11:37,peet’s+coffeesleeve
101,37.8233302245269,-122.25502872851,2018-10-30 18:10:37,e&j+brandy+plastic+bottle
102,37.8234198270718,-122.255090670774,2018-10-30 18:10:24,stellaartois+bottlecap
103,37.823487930035,-122.255197707677,2018-10-30 18:10:05,plastic+wrapper
104,37.8234452242384,-122.255256883914,2018-10-30 18:09:58,modelo+beer+aluminum+can
105,37.8234094335118,-122.255287645499,2018-10-30 18:09:57,modelo+beer+aluminum+can
106,37.8226480633373,-122.254248876238,2018-10-30 16:03:46,reeses+candywrapper
107,37.8226016695032,-122.25425306719,2018-10-30 16:03:38,plastic+bottlecap
108,37.8225465584899,-122.25431190815,2018-10-30 16:03:28,plastic
109,37.8225465584899,-122.25431190815,2018-10-30 16:03:26,plastic
110,37.8225356201062,-122.254319032768,2018-10-30 16:03:25,orbit+plastic+gumwrapper
111,37.827450851945,-122.254117867092,2018-10-30 15:52:59,mcdonalds+plastic+lid
112,37.8590315161625,-122.242819732169,2018-10-21 18:06:31,wholefoods+wrapper
113,37.8581397654841,-122.242783438528,2018-10-21 18:06:02,plastic+wrapper
114,37.8581397654841,-122.242783438528,2018-10-21 18:06:01,kraft+plastic
117,37.802342316171,-122.241135221089,2018-10-21 17:49:50,nowandlater+wrapper
118,37.8023316292444,-122.2410753743,2018-10-21 17:49:43,plastic+bottlecap
119,37.8023286536688,-122.241045786182,2018-10-21 17:49:23,marlboro+cigarette
120,37.802322576789,-122.24106062215,2018-10-21 17:49:10,parliament+cigarette
121,37.8023459203893,-122.241063639635,2018-10-21 17:49:06,parliament+cigarette
122,37.8593551833535,-122.243373273054,2018-10-19 18:12:15,cup
123,37.8245905693973,-122.20241309155,2018-10-19 23:01:25,plastic
124,37.8245888930166,-122.202418204511,2018-10-19 23:01:21,paper
125,37.824607039837,-122.202422311643,2018-10-19 23:01:14,glass
126,37.8242527605802,-122.201881391377,2018-10-19 23:01:04,corona+metal+bottlecap+packaging
127,37.7918572337308,-122.394942642325,2018-10-18 23:08:54,mcdonalds+paper
128,37.7918656424146,-122.395025086816,2018-10-18 23:07:14,starbucks+plastic+cup
129,37.7928120976885,-122.396192330607,2018-10-18 23:05:29,trident+paper+gumwrapper
130,37.7929904981709,-122.396385901748,2018-10-18 23:05:07,trident+paper+gumwrapper
131,37.7929904981709,-122.396385901748,2018-10-18 23:05:07,trident+paper+gumwrapper
132,37.7929958782476,-122.396393661202,2018-10-18 23:05:01,trident+paper+gumwrapper
133,37.7931794162938,-122.396536018591,2018-10-18 23:04:37,marlboro+cigarettepack
134,37.7931239881682,-122.39668354306,2018-10-18 23:03:29,lays+potatochips
135,37.8135463673941,-122.269356632063,2018-10-18 22:26:26,reeses+candywrapper
136,37.813507025661,-122.269484399609,2018-10-18 22:25:59,cheetos
137,37.8256657999361,-122.253548232952,2018-10-18 22:09:34,wellsfargo+atm+paper+receipt
138,37.8256501676867,-122.253569020072,2018-10-18 22:09:26,wellsfargo+atm+paper+receipt
139,37.82565766949,-122.253570696453,2018-10-18 22:09:20,wellsfargo+atm+paper+receipt
140,37.8256462701017,-122.253547227124,2018-10-18 22:09:13,wellsfargo+atm+paper+receipt
141,37.8256330266947,-122.253529792765,2018-10-18 22:09:10,plastic
142,37.825596900692,-122.253523506338,2018-10-18 22:09:01,wellsfargo+paper+receipt
143,37.8255737247298,-122.253444045896,2018-10-18 22:08:48,plastic
144,37.8255430469642,-122.253452008704,2018-10-18 22:08:42,plastic
145,37.8456629254276,-122.247618707011,2018-10-17 23:40:44,corona+metal+bottlecap
146,37.8456427669505,-122.247679727266,2018-10-17 23:40:35,corona+metal+bottlecap
147,37.8444480523819,-122.251433059687,2018-10-17 23:35:09,swishersweets
148,37.8156270878742,-122.204341851289,2018-10-15 18:53:11,cheetos
149,37.815560619382,-122.204049490506,2018-10-15 18:52:47,plastic+bottlecap
150,37.8157349517683,-122.203039257973,2018-10-15 18:51:58,suncup+fruitpunch+juicebox
151,37.8154690889994,-122.202775608862,2018-10-15 18:50:24,plastic+wrapper
152,37.8156505991126,-122.202721880863,2018-10-15 18:50:02,plastic+bottlecap+coke
153,37.815628051793,-122.202729592214,2018-10-15 18:49:53,paper+napkin
154,37.8155616671199,-122.202688269431,2018-10-15 18:49:34,cigarette
155,37.8155389102528,-122.20266932633,2018-10-15 18:49:21,plastic+straw
156,37.8155260021219,-122.202648623029,2018-10-15 18:49:13,paper+plate
157,37.8154887445623,-122.202625237519,2018-10-15 18:49:00,styrofoam
158,37.8154625092054,-122.202602187285,2018-10-15 18:48:52,plastic
159,37.8154050512591,-122.202553991342,2018-10-15 18:48:39,plastic+bottlecap
160,37.8153929394091,-122.202529013271,2018-10-15 18:48:32,kelloggs+nutrigrain+plastic+wrapper
162,37.8152995230982,-122.202442176754,2018-10-15 18:48:06,plastic
163,37.8152694320658,-122.202415857578,2018-10-15 18:47:55,plastic
164,37.8151917737329,-122.202376211176,2018-10-15 18:47:42,mcdonalds
165,37.8151694778705,-122.202362381036,2018-10-15 18:47:35,coorslight+aluminum+can
166,37.8151132772097,-122.202344359944,2018-10-15 18:47:24,kitkat+wrapper+candy
167,37.8151170490662,-122.202373026053,2018-10-15 18:47:10,styrofoam
168,37.8150180168802,-122.202375037709,2018-10-15 18:47:01,alhambra+plastic+water+bottle
169,37.8143836364829,-122.201477786093,2018-10-15 18:46:56,paper+parkingticket
170,37.8156722244227,-122.204549303392,2018-10-15 18:43:35,paper
171,37.8157765372077,-122.204600349182,2018-10-15 18:43:17,marlboro+cigarette
172,37.8245673515255,-122.202303204799,2018-10-15 01:42:11,plastic
173,37.8378087468798,-122.29305901576,2018-10-14 21:19:00,jackinthebox+plastic+lid
174,37.837502891233,-122.292997157315,2018-10-14 21:18:31,burgerking+cup
175,37.8375745984147,-122.292982656623,2018-10-14 20:39:20,dumdums+lollipop+wrapper
176,37.8375717485676,-122.292978968585,2018-10-14 20:39:18,nowandlater+candywrapper
177,37.837575436605,-122.292998079324,2018-10-14 20:39:13,fritos
217,37.8347029164786,-122.249100208396,2018-10-13 15:57:46,mcdonalds+chickenmcnuggets+paper
218,37.8249033401141,-122.20245634217,2018-10-12 23:24:18,snickers+wrapper+candy
219,37.8249737900103,-122.202463969702,2018-10-12 23:24:03,snickers+candy+wrapper
220,37.8249858599508,-122.20245894056,2018-10-12 23:24:01,snickers+candy+wrapper
221,37.8243343803204,-122.201822296533,2018-10-12 23:23:51,snickers+candy+wrapper
222,37.8245270345712,-122.202544016877,2018-10-12 23:22:21,plastic+bottlecap
223,37.8115336195095,-122.268412787313,2018-10-12 22:43:04,coke+aluminum+soda+can
224,37.786534088699,-122.388986460979,2018-10-12 20:39:43,starbucks+coffeesleeve
225,37.7868652892718,-122.389125655993,2018-10-12 20:39:36,marlboro+cigarette+pack
230,37.7857079264128,-122.390563935155,2018-10-12 20:37:43,starbucks+paper+cup
231,37.7854066808129,-122.390795946235,2018-10-12 20:36:44,coke+plastic+bottle
239,37.7819933602938,-122.394818756843,2018-10-12 20:27:55,parliament+cigarettepack
240,37.7815645421276,-122.395525770376,2018-10-12 20:26:54,sunchips
241,37.7815278713012,-122.395587964097,2018-10-12 20:26:43,starbucks+paper+cup
242,37.7815016359443,-122.395620318244,2018-10-12 20:26:36,m&ms+wrapper
243,37.7815016359443,-122.395620318244,2018-10-12 20:26:35,wrapper
244,37.7806841489279,-122.399445483575,2018-10-12 19:42:46,clipper+cigarette+pack
245,37.7814040058249,-122.400369083049,2018-10-12 19:41:18,plastic+fork
246,37.7819955814982,-122.402202375347,2018-10-12 19:39:32,koolaid+jammers+juicepouch
247,37.7819955814982,-122.402202375347,2018-10-12 19:39:32,koolaid+jammers+juicepouch
248,37.7819551807249,-122.402192987616,2018-10-12 19:39:30,fritos
249,37.7809435762448,-122.405730691623,2018-10-12 19:33:21,plastic+bottlecap
250,37.7791694132963,-122.407997790838,2018-10-12 19:30:05,cheetos
251,37.7789508551711,-122.408285960669,2018-10-12 19:29:32,snickers+wrapper+candy
252,37.7784905662376,-122.408831872732,2018-10-12 19:29:10,pepsi+aluminum+can
267,37.768918387627,-122.420123303423,2018-10-12 19:07:50,cup
282,37.8097579535449,-122.269721450398,2018-10-12 15:42:14,starbucks+plastic+straw
283,37.765055797098,-122.420840961973,2018-10-12 16:17:01,plastic+spoon
284,37.7650940185764,-122.420742726067,2018-10-12 16:16:45,plastic+bottle
285,37.7650376921871,-122.420653710256,2018-10-12 16:16:22,m&ms
286,37.7649720199758,-122.419817950691,2018-10-12 16:13:58,takis
287,37.8097618930394,-122.269724300245,2018-10-12 15:42:16,starbucks+plastic+cup
288,37.8102971194664,-122.26963385951,2018-10-12 15:41:33,ruffles+potatochips
289,37.8119146591405,-122.270106347392,2018-10-12 15:38:54,wrigleys+wrapper+paper+gum
290,37.8120606718937,-122.270960463325,2018-10-12 15:37:58,quaker+granolabar+wrapper
291,37.812239918893,-122.271580221245,2018-10-12 15:37:12,marlboro+cigarettepack
292,37.8127995366583,-122.271362375582,2018-10-12 15:36:18,coke+aluminum+can
293,37.8130119340846,-122.271383246521,2018-10-12 15:35:58,caprisun+juice+juicepouch
294,37.8131356090659,-122.271771077181,2018-10-12 15:35:12,paper+plate
295,37.8131356090659,-122.271771077181,2018-10-12 15:35:11,plastic+straw+ike’s
296,37.8131356090659,-122.271771077181,2018-10-12 15:35:09,plastic+lid+ike’s
297,37.8131667059267,-122.271822039152,2018-10-12 15:35:08,ike’s+paper+cup
298,37.8035694687048,-122.227376075575,2018-10-11 17:43:49,paper
299,37.8040014719943,-122.227801038066,2018-10-11 17:42:54,plastic+wrapper
300,37.8040677728483,-122.229288490603,2018-10-11 17:41:09,wrigleys+paper+wrapper+gum
305,37.815514393186,-122.208865229154,2018-10-10 01:25:27,plastic
306,37.8155386587957,-122.208895823101,2018-10-10 01:18:21,plastic+bottle
307,37.8166010650227,-122.207123637313,2018-10-10 00:58:07,plastic+fork
308,37.8006030293534,-122.276528310145,2018-10-09 19:10:58,kfc+plastic+lid
309,37.801398765331,-122.276128158087,2018-10-09 17:29:28,plastic+straw
311,37.8013436962271,-122.276064958537,2018-10-09 17:28:59,plastic+straw
312,37.8013422293941,-122.276050122569,2018-10-09 17:28:55,marlboro+cigarette+pack
314,37.8012892138565,-122.276081806163,2018-10-09 17:28:26,shield
315,37.8005403327176,-122.274968186507,2018-10-09 00:43:00,foil
317,37.8011955460886,-122.276630904639,2018-10-09 00:40:01,plastic
318,37.8013081150481,-122.276747161636,2018-10-09 00:38:59,yoplait+plastic+yogurt
319,37.8012604639286,-122.2766117939,2018-10-09 00:38:41,plastic+bottlecap
320,37.8009875491613,-122.275493983293,2018-10-09 00:36:25,plastic+stirrer
321,37.8010028461346,-122.275398764873,2018-10-09 00:36:01,mcdonalds+ketchup+plastic
322,37.801029039582,-122.27540337492,2018-10-09 00:35:36,plastic+bottlecap
323,37.8014024165954,-122.275327807193,2018-10-09 00:35:27,metal+bottlecap
324,37.8011151217276,-122.275335565323,2018-10-09 00:35:06,plastic+bottle+water
325,37.8010066179911,-122.275392729903,2018-10-09 00:34:36,plastic+candywrapper
326,37.8006883870337,-122.274841250456,2018-10-09 00:33:30,chinesehotmustard
327,37.8003399633223,-122.274037795255,2018-10-09 00:32:04,starbucks+plastic+cup
328,37.8002575273046,-122.273950623462,2018-10-09 00:31:54,starbucks+cup
329,37.8004261711964,-122.273960933203,2018-10-09 00:31:44,paper+strawwrapper
330,37.8006970743069,-122.273371853048,2018-10-09 00:25:14,plastic
331,37.8007087670619,-122.273522056753,2018-10-09 00:24:29,plastic
332,37.8008805541674,-122.274386733884,2018-10-08 23:46:25,plastic+lid
333,37.8008740162829,-122.274414980898,2018-10-08 23:46:10,paper+cup
334,37.8008910315463,-122.274449095244,2018-10-08 23:45:57,plastic+bottlecap
335,37.8010083362812,-122.274635005856,2018-10-08 23:45:28,plastic
336,37.8010083362812,-122.274635005856,2018-10-08 23:45:24,bottlecap+metal
337,37.8010083362812,-122.274635005856,2018-10-08 23:45:14,flavorice+plastic+wrapper
338,37.8010341944525,-122.274653865138,2018-10-08 23:45:04,backwoods
339,37.8010504134351,-122.274640202636,2018-10-08 23:44:57,foil
340,37.8010504134351,-122.274640202636,2018-10-08 23:44:51,backwoods
341,37.8011445002982,-122.274571890125,2018-10-08 23:44:36,paper+strawwrapper
342,37.8012305753147,-122.274576047175,2018-10-08 23:44:20,plastic
343,37.8011558996865,-122.274600640053,2018-10-08 23:43:41,marlboro+cigarette+pack
344,37.8011359926665,-122.274621259535,2018-10-08 23:43:26,plastic+straw
346,37.8010774450729,-122.27395338949,2018-10-08 23:34:11,plastic+bottlecap
347,37.8011422790939,-122.273217206935,2018-10-08 23:33:00,foil
348,37.8014219832027,-122.274669790754,2018-10-08 23:31:02,paper+receipt
349,37.8016498033309,-122.274665096889,2018-10-08 23:30:42,plastic+wrapper
350,37.8013997711593,-122.274911524842,2018-10-08 23:12:05,plastic+bottlecap
351,37.8012996912355,-122.275270354117,2018-10-08 23:10:48,fanatics
352,37.8013678361082,-122.275440842027,2018-10-08 23:10:13,kool+cigarettepack
353,37.8013560595343,-122.275452073777,2018-10-08 23:10:07,redbull+energydrink+can+aluminum
354,37.8014137270281,-122.275382755438,2018-10-08 23:09:53,swishersweets+cigarillos
355,37.8014924750084,-122.275283346067,2018-10-08 23:09:36,black
356,37.801601146383,-122.275358280281,2018-10-08 23:09:14,plastic+wrapper
357,37.8016037866825,-122.275345958883,2018-10-08 23:09:06,paper
358,37.8016037866825,-122.275345958883,2018-10-08 23:09:05,plastic+lid
384,37.8358888300488,-122.261767191926,2018-10-08 19:26:03,fedex+paper
385,37.8081279667446,-122.269901409859,2018-10-08 17:26:09,cigarette
386,37.8254601080323,-122.2090239824,2018-10-08 01:50:20,safeway+paper+receipt
387,37.825308730861,-122.209125738705,2018-10-08 01:49:54,lollipop
388,37.8252917575071,-122.2091486213,2018-10-08 01:49:47,corona+bottlecap+metal
389,37.8252824955041,-122.209168402592,2018-10-08 01:49:44,plastic
390,37.8234432544911,-122.207171246523,2018-10-08 01:47:23,paper+parkingticket
391,37.8234225511903,-122.207168396676,2018-10-08 01:47:18,plastic
392,37.8233502572755,-122.207276020313,2018-10-08 01:47:06,wellsfargo+paper+receipt
393,37.7446995908746,-122.165885930995,2018-10-07 19:01:07,foil
394,37.7447004290649,-122.165892720336,2018-10-07 19:00:52,oreo
395,37.7447088528776,-122.165888613204,2018-10-07 19:00:43,plastic+bottlecap
396,37.7447088528776,-122.165888613204,2018-10-07 19:00:36,pringles
397,37.7447289275357,-122.165818456674,2018-10-07 19:00:20,plastic+bottlecap
398,37.7451475616896,-122.166544580946,2018-10-07 18:27:01,crystalgeyser+plastic+bottle
399,37.7451408142575,-122.166566457713,2018-10-07 18:26:54,mcdonalds+cup
400,37.7451408142575,-122.166566457713,2018-10-07 18:26:52,mcdonalds+ketchup+plastic
401,37.7451408142575,-122.166566457713,2018-10-07 18:26:51,starbucks+paper+cup
402,37.7450572466829,-122.166528990606,2018-10-07 18:26:38,mcdonalds+paper+cup
403,37.7450433746332,-122.166524129102,2018-10-07 18:26:32,mcdonalds+ketchup+plastic
404,37.7450332744399,-122.166526727492,2018-10-07 18:26:28,burgerking+paper+cup
405,37.7450164268145,-122.166534103567,2018-10-07 18:25:57,corona+beer+bottle+glass
406,37.7450208692232,-122.166540138537,2018-10-07 18:25:50,backwoods
407,37.744996645523,-122.16648791928,2018-10-07 18:25:40,modelo+beer+glass+bottle
408,37.7449315181354,-122.166440477709,2018-10-07 18:25:19,chilisauce
409,37.7449236391464,-122.166438466052,2018-10-07 18:25:17,modelo+glass+bottle+beer
410,37.7449241420606,-122.166436370576,2018-10-07 18:25:16,modelo+bottle+glass+beer
413,37.7447472419941,-122.166305612886,2018-10-07 18:24:44,mcdonalds+cup
414,37.7446747804412,-122.166232522691,2018-10-07 18:24:30,mcdonalds
415,37.7446606150248,-122.166224895159,2018-10-07 18:24:22,haribo+gold-bears+plastic
416,37.7446411271,-122.166202850754,2018-10-07 18:24:16,plastic+spoon+utensil
417,37.7446129219958,-122.166165467465,2018-10-07 18:24:11,plastic+spoon+utensil
418,37.7446177415901,-122.166160103047,2018-10-07 18:24:05,trident+wrapper+paper+gum
419,37.744610742701,-122.166171921531,2018-10-07 18:23:59,plastic
420,37.7446073061207,-122.166168233493,2018-10-07 18:23:53,orbit+gum+paper
421,37.7445793524736,-122.166155912096,2018-10-07 18:23:45,mcdonalds+mccafe+cup
422,37.7445390355193,-122.166095394755,2018-10-07 18:23:36,coke+paper+cup
423,37.7445365628579,-122.166079804415,2018-10-07 18:23:31,plastic+bottlecap
424,37.74453551512,-122.166088521594,2018-10-07 18:23:25,paper+napkin
425,37.744535598939,-122.166101262087,2018-10-07 18:23:17,mcdonalds+cup
522,37.8249282762761,-122.202379228661,2018-10-06 00:28:13,plastic+strawwrapper
523,37.8590831486861,-122.243051156515,2018-10-05 16:15:43,nxt+cigarette
524,37.8581206966544,-122.242379766071,2018-10-05 16:13:47,plastic+stirrer
525,37.8578350413943,-122.241834355632,2018-10-05 16:12:47,paper+ticket
526,37.8579691937546,-122.241768306235,2018-10-05 16:12:28,heinz+ketchup
631,37.8102677828053,-122.228357847894,2018-10-04 15:38:34,plastic+bottlecap+arrowhead
632,37.8102668188864,-122.228383999432,2018-10-04 15:38:25,plastic+wrapper+arrowhead
633,37.8102487977946,-122.228420376891,2018-10-04 15:38:07,plastic+bottle+arrowhead
683,37.8593652835468,-122.24344460305,2018-10-02 00:05:06,plastic+straw
684,37.8590033948774,-122.243863782028,2018-10-01 21:08:49,cigarette+marlboro
685,37.8590004193018,-122.243909295762,2018-10-01 21:08:31,cigarette+marlboro
686,37.858160468785,-122.244314141685,2018-10-01 21:06:31,paper+parkingticket
687,37.8279493656362,-122.210855595881,2018-10-01 19:10:35,extra+gum+paper
699,37.8277447214702,-122.211614493394,2018-10-01 00:13:58,cigarette+marlboro
700,37.8277538577447,-122.211651373768,2018-10-01 00:13:51,cigarette+marlboro
701,37.8277522651831,-122.211650200302,2018-10-01 00:13:50,cigarette+marlboro
702,37.8277522651831,-122.211650200302,2018-10-01 00:13:50,cigarette+marlboro
703,37.8277543187494,-122.21165296633,2018-10-01 00:13:45,cigarette+marlboro
704,37.8277782490829,-122.211647098998,2018-10-01 00:13:39,cigarette+marlboro
705,37.8277886426429,-122.211657157282,2018-10-01 00:13:36,cigarette+marlboro
706,37.8277800931016,-122.211654055977,2018-10-01 00:13:30,cigarette+marlboro
707,37.8277765727023,-122.211648691559,2018-10-01 00:13:29,cigarette
708,37.8277813084776,-122.211637292171,2018-10-01 00:13:25,cigarette+marlboro
709,37.8278868366385,-122.211696887503,2018-10-01 00:13:13,kitkat+candywrapper
710,37.8280017106215,-122.211490525047,2018-10-01 00:10:03,twix+candywrapper
722,37.7969120582918,-122.279581753651,2018-09-29 17:30:31,starbucks+paper+napkin
727,37.7970034629459,-122.279463149721,2018-09-29 17:30:11,caffarel+nocciolotto+wrapper+candy
728,37.7970034629459,-122.279463149721,2018-09-29 17:30:11,caffarel+nocciolotto+wrapper+candy
734,37.8570578294227,-122.24522701476,2018-09-30 00:57:02,pen+plastic
735,37.8570619365553,-122.245223745818,2018-09-30 00:56:57,plastic
736,37.8573855618368,-122.245549466575,2018-09-30 00:55:28,tootsie+wrapper
737,37.8574764216671,-122.245508227611,2018-09-30 00:55:06,kitkat+candy+wrapper
738,37.8575257910768,-122.245476460198,2018-09-30 00:54:34,starburst+wrapper+candy
